8.554205298423767090e-03,8.638055995106697083e-03,9.070046246051788330e-03,1.020921487361192703e-02,1.070099230855703354e-02,1.210368052124977112e-02,1.792454533278942108e-02,2.074751444160938263e-02,2.326687797904014587e-02,2.544564008712768555e-02,2.643046900629997253e-02,2.433814108371734619e-02,2.098051644861698151e-02,1.637095212936401367e-02,1.335580088198184967e-02,1.047333050519227982e-02,8.298075757920742035e-03,7.927336730062961578e-03,8.226939477026462555e-03,8.097697980701923370e-03,7.953577674925327301e-03,7.703442126512527466e-03,9.593375958502292633e-03,1.121081132441759109e-02,1.012581679970026016e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.176939561963081360e-03,8.218297734856605530e-03,8.143647573888301849e-03,8.399410173296928406e-03,9.743600152432918549e-03,1.233690418303012848e-02,1.644515059888362885e-02,1.952958106994628906e-02,2.410783804953098297e-02,2.741189859807491302e-02,3.087628446519374847e-02,2.903968095779418945e-02,2.586533688008785248e-02,2.158573083579540253e-02,1.751628331840038300e-02,1.260806526988744736e-02,9.526970796287059784e-03,8.245462551712989807e-03,7.792191579937934875e-03,7.438333239406347275e-03,6.805140990763902664e-03,7.529045455157756805e-03,8.126844651997089386e-03,8.283885195851325989e-03,9.463772177696228027e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.517533842474222183e-03,8.218373171985149384e-03,7.927450351417064667e-03,8.271025493741035461e-03,9.752684272825717926e-03,1.186951715499162674e-02,1.495156623423099518e-02,2.053738012909889221e-02,2.460786141455173492e-02,2.593189850449562073e-02,3.097289428114891052e-02,3.115459904074668884e-02,2.876135520637035370e-02,2.420476078987121582e-02,2.213461883366107941e-02,1.613598875701427460e-02,1.108916942030191422e-02,8.882922120392322540e-03,7.661538664251565933e-03,6.546286866068840027e-03,6.296844221651554108e-03,6.834375206381082535e-03,6.359862163662910461e-03,6.348527967929840088e-03,8.242396637797355652e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.353554945439100266e-03,6.805147510021924973e-03,6.482576020061969757e-03,7.800339721143245697e-03,8.595987223088741302e-03,1.040264032781124115e-02,1.474306173622608185e-02,1.978657580912113190e-02,2.227777801454067230e-02,2.622921578586101532e-02,2.919633686542510986e-02,3.584573045372962952e-02,3.934205695986747742e-02,3.326122835278511047e-02,2.917687036097049713e-02,2.207242883741855621e-02,1.393878739327192307e-02,9.424575604498386383e-03,7.775571662932634354e-03,6.215973757207393646e-03,6.384192965924739838e-03,6.344854366034269333e-03,6.174694281071424484e-03,6.374971009790897369e-03,6.348827853798866272e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.067467387765645981e-03,6.069222465157508850e-03,6.184085272252559662e-03,6.736063864082098007e-03,7.103119511157274246e-03,9.762106463313102722e-03,1.418934483081102371e-02,1.911181025207042694e-02,2.480076439678668976e-02,2.873753011226654053e-02,3.035696037113666534e-02,4.173427820205688477e-02,4.917419329285621643e-02,4.418484494090080261e-02,4.291700571775436401e-02,2.913312241435050964e-02,1.917568407952785492e-02,1.164596620947122574e-02,8.075688034296035767e-03,6.228372454643249512e-03,5.782045889645814896e-03,5.243079271167516708e-03,5.364981014281511307e-03,5.945640150457620621e-03,6.392734125256538391e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.421906709671020508e-03,5.486072041094303131e-03,5.885157268494367599e-03,6.132385693490505219e-03,6.880695465952157974e-03,9.659490548074245453e-03,1.293757278472185135e-02,1.774933189153671265e-02,2.486647665500640869e-02,3.250289335846900940e-02,3.822300955653190613e-02,4.129880666732788086e-02,5.088738352060317993e-02,5.893709883093833923e-02,5.676587298512458801e-02,4.156889393925666809e-02,2.792809158563613892e-02,1.472045574337244034e-02,9.548650123178958893e-03,6.892005447298288345e-03,5.148672498762607574e-03,5.270737688988447189e-03,5.046604666858911514e-03,4.930091556161642075e-03,5.698270164430141449e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.661396775394678116e-03,5.156135186553001404e-03,5.602366756647825241e-03,5.686066579073667526e-03,6.717149168252944946e-03,9.208347648382186890e-03,1.226139813661575317e-02,1.637692004442214966e-02,2.257020026445388794e-02,3.206554055213928223e-02,3.953687846660614014e-02,4.653578251600265503e-02,6.422691792249679565e-02,7.000570744276046753e-02,6.975038349628448486e-02,6.651032716035842896e-02,3.835513442754745483e-02,2.007598988711833954e-02,1.151395309716463089e-02,7.283715065568685532e-03,5.512617528438568115e-03,5.017122719436883926e-03,4.725281614810228348e-03,4.593832418322563171e-03,5.025221034884452820e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.201387219130992889e-03,5.033662077039480209e-03,5.236560944467782974e-03,5.376584362238645554e-03,7.065365090966224670e-03,9.270421229302883148e-03,1.259927544742822647e-02,1.780488714575767517e-02,2.421464584767818451e-02,3.168623521924018860e-02,4.387373849749565125e-02,6.373581290245056152e-02,7.583998143672943115e-02,1.025018915534019470e-01,1.197294816374778748e-01,9.245981276035308838e-02,6.018600240349769592e-02,3.080949001014232635e-02,1.607884839177131653e-02,8.226029574871063232e-03,5.890807136893272400e-03,4.737808369100093842e-03,4.406018648296594620e-03,4.603531211614608765e-03,4.937602672725915909e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.725584760308265686e-03,4.367819055914878845e-03,4.918286576867103577e-03,5.469330120831727982e-03,6.716762669384479523e-03,8.706849068403244019e-03,1.181339751929044724e-02,1.726185344159603119e-02,2.267364785075187683e-02,3.335895761847496033e-02,5.344869568943977356e-02,7.375580817461013794e-02,1.123894229531288147e-01,1.751375943422317505e-01,1.593541949987411499e-01,1.215669885277748108e-01,1.022447049617767334e-01,3.636953979730606079e-02,1.948261819779872894e-02,1.040110643953084946e-02,6.684798747301101685e-03,4.672298207879066467e-03,4.081298597157001495e-03,4.426024388521909714e-03,5.054881796240806580e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.194221157580614090e-03,4.570358432829380035e-03,5.064347293227910995e-03,5.682596471160650253e-03,6.435221992433071136e-03,8.941600099205970764e-03,1.182914525270462036e-02,1.621957495808601379e-02,2.149178460240364075e-02,3.080601803958415985e-02,5.402669683098793030e-02,7.707348465919494629e-02,1.283332705497741699e-01,2.227605879306793213e-01,2.906812727451324463e-01,2.757684290409088135e-01,1.667975336313247681e-01,5.494949594140052795e-02,2.525217272341251373e-02,1.279986277222633362e-02,7.661221548914909363e-03,5.136867985129356384e-03,4.687868990004062653e-03,4.141397774219512939e-03,4.807039629667997360e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.106966011226177216e-03,4.976882599294185638e-03,5.178526043891906738e-03,5.698583088815212250e-03,6.838604807853698730e-03,8.670076727867126465e-03,1.173003483563661575e-02,1.686582155525684357e-02,2.502397261559963226e-02,3.735423088073730469e-02,6.420313566923141479e-02,9.204393625259399414e-02,1.575018465518951416e-01,3.095099329948425293e-01,4.288065135478973389e-01,4.126493334770202637e-01,2.445647865533828735e-01,7.139016687870025635e-02,3.341468051075935364e-02,1.428778655827045441e-02,8.777378126978874207e-03,5.600522737950086594e-03,4.722152370959520340e-03,4.322475753724575043e-03,4.597213119268417358e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.022726487368345261e-03,5.216021556407213211e-03,5.311086773872375488e-03,5.685534793883562088e-03,7.004540413618087769e-03,9.241753257811069489e-03,1.207461114972829819e-02,1.510904449969530106e-02,2.615634538233280182e-02,4.621259495615959167e-02,7.627093046903610229e-02,1.235192269086837769e-01,2.035654187202453613e-01,3.998921513557434082e-01,5.261709094047546387e-01,5.794672966003417969e-01,4.418105483055114746e-01,7.179875671863555908e-02,5.084799975156784058e-02,1.507460512220859528e-02,1.058066450059413910e-02,6.023803725838661194e-03,4.564704373478889465e-03,4.434892442077398300e-03,4.727442748844623566e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.321669090539216995e-03,5.587804596871137619e-03,5.715214647352695465e-03,6.333560217171907425e-03,7.237645331770181656e-03,1.002341043204069138e-02,1.273022033274173737e-02,1.606568507850170135e-02,2.540300972759723663e-02,4.534517228603363037e-02,9.226130694150924683e-02,1.613799482583999634e-01,2.737609148025512695e-01,5.907266139984130859e-01,7.213829159736633301e-01,6.494651436805725098e-01,5.403423905372619629e-01,1.196571737527847290e-01,6.529624015092849731e-02,1.763602904975414276e-02,1.184403337538242340e-02,6.833000574260950089e-03,5.496337078511714935e-03,4.933213349431753159e-03,5.379989277571439743e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.646882276982069016e-03,6.483051925897598267e-03,6.486415863037109375e-03,6.703382357954978943e-03,7.279275450855493546e-03,9.380019269883632660e-03,1.250353455543518066e-02,1.846360601484775543e-02,2.719521149992942810e-02,5.067182704806327820e-02,9.068172425031661987e-02,2.363550364971160889e-01,5.377743840217590332e-01,7.987253069877624512e-01,8.680272698402404785e-01,6.434865593910217285e-01,3.590264320373535156e-01,1.687387824058532715e-01,6.113542243838310242e-02,2.485295943915843964e-02,1.264993194490671158e-02,7.367786020040512085e-03,5.827765911817550659e-03,5.269687157124280930e-03,5.707401316612958908e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.438319269567728043e-03,8.126518689095973969e-03,7.192646618932485580e-03,6.591595709323883057e-03,7.994751445949077606e-03,9.381509386003017426e-03,1.204791665077209473e-02,1.932246237993240356e-02,3.023167513310909271e-02,5.474944040179252625e-02,1.244415193796157837e-01,3.312129676342010498e-01,6.190456748008728027e-01,7.053558230400085449e-01,8.222814798355102539e-01,7.484747767448425293e-01,3.318646252155303955e-01,1.876303851604461670e-01,5.838581174612045288e-02,3.185728564858436584e-02,1.472987141460180283e-02,9.149066172540187836e-03,5.662567447870969772e-03,5.959876347333192825e-03,6.478465627878904343e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.053654123097658157e-02,8.938331156969070435e-03,8.775523863732814789e-03,8.258223533630371094e-03,8.882090449333190918e-03,9.939651936292648315e-03,1.143250241875648499e-02,2.021082490682601929e-02,2.940751798450946808e-02,5.955709144473075867e-02,1.645715832710266113e-01,3.854377567768096924e-01,7.460518479347229004e-01,9.151786565780639648e-01,8.002033829689025879e-01,6.111332774162292480e-01,3.184626102447509766e-01,1.698176562786102295e-01,5.849931389093399048e-02,2.856167219579219818e-02,1.489936560392379761e-02,9.203701280057430267e-03,6.382123567163944244e-03,7.303517311811447144e-03,7.706926204264163971e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.258160825818777084e-02,1.072615385055541992e-02,1.058170199394226074e-02,1.021279767155647278e-02,8.906193077564239502e-03,9.985410608351230621e-03,1.269479095935821533e-02,1.947762258350849152e-02,3.423087671399116516e-02,7.536457479000091553e-02,2.294030338525772095e-01,4.909179508686065674e-01,8.027812242507934570e-01,1.000000000000000000e+00,8.267093300819396973e-01,4.769024550914764404e-01,2.154844105243682861e-01,1.242983564734458923e-01,5.077924579381942749e-02,2.517126873135566711e-02,1.341765839606523514e-02,8.863076567649841309e-03,7.334352005273103714e-03,7.027396000921726227e-03,7.525469642132520676e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.380129810422658920e-02,1.222880277782678604e-02,1.107976399362087250e-02,1.172085292637348175e-02,1.165925525128841400e-02,1.135580055415630341e-02,1.404689904302358627e-02,1.767915673553943634e-02,3.206070140004158020e-02,5.989609286189079285e-02,2.040909975767135620e-01,5.200030207633972168e-01,7.068169713020324707e-01,7.624253630638122559e-01,6.641303896903991699e-01,3.515973091125488281e-01,1.968822479248046875e-01,8.994507044553756714e-02,4.137460887432098389e-02,2.382983639836311340e-02,1.253977138549089432e-02,9.881161153316497803e-03,7.425849791616201401e-03,7.484519388526678085e-03,8.253406733274459839e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.497347932308912277e-02,1.343086082488298416e-02,1.298874057829380035e-02,1.162437442690134048e-02,1.261696964502334595e-02,1.222704071551561356e-02,1.364903524518013000e-02,1.707755215466022491e-02,2.188259176909923553e-02,3.655366972088813782e-02,9.218864142894744873e-02,3.291538655757904053e-01,5.812677741050720215e-01,5.410412549972534180e-01,3.375986814498901367e-01,1.571937948465347290e-01,1.060738712549209595e-01,5.701345950365066528e-02,3.154794499278068542e-02,1.823529414832592010e-02,1.155523024499416351e-02,8.837076835334300995e-03,7.310538552701473236e-03,7.583615835756063461e-03,9.017326869070529938e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.487460918724536896e-02,1.360871177166700363e-02,1.439525559544563293e-02,1.219199690967798233e-02,1.241833996027708054e-02,1.273279823362827301e-02,1.215383782982826233e-02,1.349290367215871811e-02,1.750745810568332672e-02,2.400752902030944824e-02,4.532627016305923462e-02,1.095422580838203430e-01,1.993965208530426025e-01,1.856480091810226440e-01,1.041275486350059509e-01,7.377064973115921021e-02,3.646193444728851318e-02,3.113842196762561798e-02,1.946500688791275024e-02,1.307975593954324722e-02,9.954123757779598236e-03,7.740689907222986221e-03,7.867373526096343994e-03,7.203593850135803223e-03,8.395719341933727264e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.575740985572338104e-02,1.461769826710224152e-02,1.265893597155809402e-02,1.287030428647994995e-02,1.336236577481031418e-02,1.207854319363832474e-02,1.108506508171558380e-02,1.008599903434514999e-02,1.129973214119672775e-02,1.196624338626861572e-02,1.515449024736881256e-02,1.957582682371139526e-02,2.273931168019771576e-02,3.787161037325859070e-02,4.238145425915718079e-02,2.650802768766880035e-02,2.326183952391147614e-02,1.532921940088272095e-02,1.288528461009263992e-02,1.012005843222141266e-02,8.862528949975967407e-03,7.597999647259712219e-03,7.873249240219593048e-03,7.908929139375686646e-03,9.178066626191139221e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.632339879870414734e-02,1.530631817877292633e-02,1.215106435120105743e-02,1.224994752556085587e-02,1.157108414918184280e-02,9.790874086320400238e-03,1.009644102305173874e-02,9.736609645187854767e-03,8.600370027124881744e-03,9.976703673601150513e-03,1.116280257701873779e-02,1.243352238088846207e-02,1.627864129841327667e-02,1.509134564548730850e-02,1.222029607743024826e-02,1.275544706732034683e-02,1.162214484065771103e-02,1.121200900524854660e-02,1.039310637861490250e-02,9.318034164607524872e-03,8.140510879456996918e-03,7.961637340486049652e-03,7.799885235726833344e-03,7.522128522396087646e-03,9.044375270605087280e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.367633789777755737e-02,1.195376645773649216e-02,1.291588135063648224e-02,1.276202034205198288e-02,9.548414498567581177e-03,9.011779911816120148e-03,9.590961970388889313e-03,8.942453190684318542e-03,8.471217937767505646e-03,7.739559281617403030e-03,7.504410110414028168e-03,8.015679195523262024e-03,7.532511837780475616e-03,8.667990565299987793e-03,1.008719671517610550e-02,9.159126318991184235e-03,9.075264446437358856e-03,8.977501653134822845e-03,8.206538856029510498e-03,8.248932659626007080e-03,8.059623651206493378e-03,8.635383099317550659e-03,7.920783944427967072e-03,7.728397380560636520e-03,8.191394619643688202e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.393249072134494781e-02,1.227649673819541931e-02,1.131911296397447586e-02,1.080419030040502548e-02,1.031729206442832947e-02,9.320518933236598969e-03,8.530057966709136963e-03,8.052212186157703400e-03,7.432349491864442825e-03,7.126356475055217743e-03,7.247684989124536514e-03,6.657076068222522736e-03,6.454044021666049957e-03,6.627264898270368576e-03,7.884101942181587219e-03,7.433269638568162918e-03,7.492985576391220093e-03,8.153553120791912079e-03,7.892479188740253448e-03,7.877249270677566528e-03,8.210573345422744751e-03,8.471284061670303345e-03,7.518821395933628082e-03,7.782953791320323944e-03,8.353287354111671448e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
